rate_time,open,high,low,close,volume,readable_date
1771473600,1.34949,1.3498,1.34884,1.3491,3754,2026-02-19 04:00:00
1771549200,1.346,1.3464,1.34559,1.3461699999999999,4728,2026-02-20 01:00:00
1771459200,1.34969,1.34982,1.34941,1.34951,1063,2026-02-19 00:00:00
1771534800,1.34517,1.34606,1.34517,1.34591,4706,2026-02-19 21:00:00
1771452000,1.34997,1.3502100000000001,1.3491900000000001,1.34923,2333,2026-02-18 22:00:00
1771610400,1.3498299999999999,1.35007,1.34747,1.34897,13411,2026-02-20 18:00:00
1771592400,1.34702,1.3483399999999999,1.3468499999999999,1.34732,7721,2026-02-20 13:00:00
1771585200,1.34671,1.3483100000000001,1.3461699999999999,1.34756,6804,2026-02-20 11:00:00
1771574400,1.34481,1.34673,1.34451,1.34459,8690,2026-02-20 08:00:00
1771560000,1.3440699999999999,1.34464,1.34389,1.34422,4032,2026-02-20 04:00:00
1771588800,1.34757,1.34781,1.34663,1.34702,6029,2026-02-20 12:00:00
1771599600,1.3486500000000001,1.34887,1.34677,1.34767,11994,2026-02-20 15:00:00
1771617600,1.3495,1.34994,1.34837,1.3485800000000001,9605,2026-02-20 20:00:00
1771563600,1.34423,1.34475,1.34385,1.34391,3543,2026-02-20 05:00:00
1771603200,1.34772,1.35152,1.34609,1.35008,30128,2026-02-20 16:00:00
1771614000,1.34896,1.35071,1.34852,1.3495,15281,2026-02-20 19:00:00
1771621200,1.3485800000000001,1.34914,1.34817,1.3489499999999999,5982,2026-02-20 21:00:00
1771556400,1.34469,1.34479,1.34351,1.3440699999999999,6563,2026-02-20 03:00:00
1771624800,1.3489499999999999,1.34972,1.3477299999999999,1.34792,4367,2026-02-20 22:00:00
1771570800,1.34457,1.34489,1.34417,1.34479,5044,2026-02-20 07:00:00
1771606800,1.35008,1.35149,1.34863,1.3498299999999999,16286,2026-02-20 17:00:00
1771581600,1.34525,1.34792,1.34507,1.3467,7710,2026-02-20 10:00:00
1771578000,1.3446,1.34555,1.34362,1.34525,9277,2026-02-20 09:00:00
1771567200,1.34392,1.34488,1.3437299999999999,1.34456,4751,2026-02-20 06:00:00
1771596000,1.34732,1.3498,1.34668,1.3486500000000001,11707,2026-02-20 14:00:00
1771552800,1.34618,1.34629,1.34416,1.34469,7740,2026-02-20 02:00:00
1771804800,1.34932,1.35336,1.34876,1.3532199999999999,5464,2026-02-23 00:00:00
1771819200,1.35233,1.35239,1.3510499999999999,1.35176,5628,2026-02-23 04:00:00
1771808400,1.35325,1.35327,1.35198,1.35272,7352,2026-02-23 01:00:00
1771826400,1.3519999999999999,1.35214,1.35125,1.35203,4324,2026-02-23 06:00:00
1771830000,1.35203,1.35352,1.35175,1.35297,5906,2026-02-23 07:00:00
1771833600,1.35298,1.35328,1.35216,1.3526099999999999,7528,2026-02-23 08:00:00
1771837200,1.3526,1.35284,1.35101,1.35157,9764,2026-02-23 09:00:00
1771840800,1.35156,1.35188,1.35058,1.35084,7385,2026-02-23 10:00:00
1771801200,1.3491900000000001,1.35016,1.34827,1.3494,1153,2026-02-22 23:00:00
1771812000,1.35272,1.35277,1.35156,1.35193,9815,2026-02-23 02:00:00
1701115200,1.2618,1.26322,1.26178,1.26309,2251,
1771822800,1.35175,1.35211,1.35127,1.3519999999999999,4259,2026-02-23 05:00:00
1771815600,1.35192,1.35287,1.3516599999999999,1.35233,7640,2026-02-23 03:00:00
1771844400,1.35084,1.3513,1.35025,1.35079,6655,2026-02-23 11:00:00
1771848000,1.3507799999999999,1.35101,1.34863,1.3491,6953,2026-02-23 12:00:00
1771851600,1.34906,1.34907,1.34756,1.34867,8243,2026-02-23 13:00:00
1771855200,1.34867,1.35091,1.34829,1.35061,10457,2026-02-23 14:00:00
1771858800,1.35061,1.35239,1.35022,1.35206,13321,2026-02-23 15:00:00
1771862400,1.35206,1.35249,1.3492,1.34948,14688,2026-02-23 16:00:00
1771866000,1.34948,1.35151,1.34877,1.3507,13606,2026-02-23 17:00:00
